"ScannedImage","Target","VulnerabilityID","PkgName","InstalledVersion","FixedVersion","Severity","PrimaryURL","Title"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39705","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39705","kernel: drm/amd/display: fix a Null pointer dereference vulnerability"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39703","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39703","kernel: net, hsr: reject HSR frame if skb can't hold tag"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39693","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39693","kernel: drm/amd/display: Avoid a NULL pointer dereference"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39691","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39691","kernel: fs/buffer: fix use-after-free when call bh_read() helper"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39689","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39689","kernel: ftrace: Also allocate and copy hash for reading of filter files"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39687","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39687","kernel: iio: light: as73211: Ensure buffer holes are zeroed"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39686","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39686","kernel: comedi: Make insn_rw_emulate_bits() do insn->n samples"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39685","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39685","kernel: comedi: pcl726: Prevent invalid irq number"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39684","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39684","kernel: comedi: Fix use of uninitialized memory in do_insn_ioctl() and do_insnlist_ioctl()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39683","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39683","kernel: tracing: Limit access to parser->buffer when trace_get_user failed"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39681","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39681","kernel: x86/cpu/hygon: Add missing resctrl_cpu_detect() in bsp_init helper"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39676","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39676","kernel: scsi: qla4xxx: Prevent a potential error pointer dereference"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39675","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39675","kernel: drm/amd/display: Add null pointer check in mod_hdcp_hdcp1_create_session()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38734","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38734","kernel: net/smc: fix UAF on smcsk after smc_listen_out()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38732","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38732","kernel: netfilter: nf_reject: don't leak dst refcount for loopback packets"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38728","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38728","kernel: smb3: fix for slab out of bounds on mount to ksmbd"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38727","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38727","kernel: netlink: avoid infinite retry looping in netlink_unicast()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38721","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38721","kernel: netfilter: ctnetlink: fix refcount leak on table dump"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38717","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38717","kernel: net: kcm: Fix race condition in kcm_unattach()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38716","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38716","kernel: hfs: fix general protection fault in hfs_find_init()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38715","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38715","kernel: hfs: fix slab-out-of-bounds in hfs_bnode_read()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39713","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39713","kernel: media: rainshadow-cec: fix TOCTOU race condition in rain_interrupt()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38714","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38714","kernel: hfsplus: fix slab-out-of-bounds in hfsplus_bnode_read()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39714","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39714","kernel: media: usbtv: Lock resolution while streaming"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39716","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39716","kernel: parisc: Revise __get_user() to probe user read access"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39772","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39772","kernel: drm/hisilicon/hibmc: fix the hibmc loaded failed bug"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39770","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39770","kernel: net: gso: Forbid IPv6 TSO with extensions on devices with only IPV6_CSUM"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39766","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39766","kernel: net/sched: Make cake_enqueue return NET_XMIT_CN when past buffer_limit"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39764","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39764","kernel: netfilter: ctnetlink: remove refcounting in expectation dumpers"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39763","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39763","kernel: ACPI: APEI: send SIGBUS to current task if synchronous memory error not recovered"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39762","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39762","kernel: drm/amd/display: add null check"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39760","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39760","kernel: usb: core: config: Prevent OOB read in SS endpoint companion parsing"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39759","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39759","kernel: btrfs: qgroup: fix race between quota disable and quota rescan ioctl"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39756","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39756","kernel: fs: Prevent file descriptor table allocations exceeding INT_MAX"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39754","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39754","kernel: mm/smaps: fix race between smaps_hugetlb_range and migration"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39753","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39753","kernel: gfs2: Set .migrate_folio in gfs2_{rgrp,meta}_aops"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39752","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39752","kernel: ARM: rockchip: fix kernel hang during smp initialization"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39749","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39749","kernel: rcu: Protect ->defer_qs_iw_pending from data race"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39748","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39748","kernel: bpf: Forget ranges when refining tnum after JSET"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39747","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39747","kernel: drm/msm: Add error handling for krealloc in metadata setup"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39746","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39746","kernel: wifi: ath10k: shutdown driver when hardware is unreliable"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39745","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39745","kernel: rcutorture: Fix rcutorture_one_extend_check() splat in RT kernels"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39744","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39744","kernel: rcu: Fix rcu_read_unlock() deadloop due to IRQ work"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39742","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39742","kernel: RDMA: hfi1: fix possible divide-by-zero in find_hw_thread_mask()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39738","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39738","kernel: btrfs: do not allow relocation of partially dropped subvolumes"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39737","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39737","kernel: mm/kmemleak: avoid soft lockup in __kmemleak_do_cleanup()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39736","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39736","kernel: mm/kmemleak: avoid deadlock by moving pr_warn() outside kmemleak_lock"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39732","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39732","kernel: wifi: ath11k: fix sleeping-in-atomic in ath11k_mac_op_set_bitrate_mask()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39726","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39726","kernel: s390/ism: fix concurrency management in ism_cmd()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39724","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39724","kernel: serial: 8250: fix panic due to PSLVERR"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39715","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39715","kernel: parisc: Revise gateway LWS calls to probe user read access"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38713","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38713","kernel: hfsplus: fix slab-out-of-bounds read in hfsplus_uni2asc()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38712","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38712","kernel: hfsplus: don't use BUG_ON() in hfsplus_create_attributes_file()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38710","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38710","kernel: gfs2: Validate i_depth for exhash directories"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38664","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38664","kernel: ice: Fix a null pointer dereference in ice_copy_and_init_pkg()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38663","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38663","kernel: nilfs2: reject invalid file types when reading inodes"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38659","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38659","kernel: gfs2: No more self recovery"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38652","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38652","kernel: f2fs: fix to avoid out-of-boundary access in devs.path"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38645","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38645","kernel: net/mlx5: Check device memory pointer before usage"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38644","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38644","kernel: wifi: mac80211: reject TDLS operations when station is not associated"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38643","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38643","kernel: wifi: cfg80211: Add missing lock in cfg80211_check_and_end_cac()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38639","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38639","kernel: netfilter: xt_nfacct: don't assume acct name is null-terminated"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38635","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38635","kernel: clk: davinci: Add NULL check in davinci_lpsc_clk_register()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38630","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38630","kernel: fbdev: imxfb: Check fb_add_videomode to prevent null-ptr-deref"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38626","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38626","kernel: f2fs: fix to trigger foreground gc during f2fs_map_blocks() in lfs mode"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38624","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38624","kernel: PCI: pnv_php: Clean up allocated IRQs on unplug"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38623","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38623","kernel: PCI: pnv_php: Fix surprise plug detection and recovery"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38622","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38622","kernel: net: drop UFO packets in udp_rcv_segment()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38618","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38618","kernel: vsock: Do not allow binding to VMADDR_PORT_ANY"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38617","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38617","kernel: net/packet: fix a race in packet_set_ring() and packet_notifier()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38614","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38614","kernel: eventpoll: Fix semi-unbounded recursion"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38612","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38612","kernel: staging: fbtft: fix potential memory leak in fbtft_framebuffer_alloc()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38608","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38608","kernel: bpf, ktls: Fix data corruption when using bpf_msg_pop_data() in ktls"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38604","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38604","kernel: wifi: rtl818x: Kill URBs before clearing tx status queue"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38602","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38602","kernel: iwlwifi: Add missing check for alloc_ordered_workqueue"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38595","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38595","kernel: xen: fix UAF in dmabuf_exp_from_pages()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38591","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38591","kernel: bpf: Reject narrower access to pointer ctx fields"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38584","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38584","kernel: padata: Fix pd UAF once and for all"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38578","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38578","kernel: f2fs: fix to avoid UAF in f2fs_sync_inode_meta()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38665","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38665","kernel: can: netlink: can_changelink(): fix NULL pointer deref of struct can_priv::do_set_mode"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38668","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38668","kernel: regulator: core: fix NULL dereference on unbind due to stale coupling data"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38671","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38671","kernel: i2c: qup: jump out of the loop in case of timeout"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38676","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38676","kernel: iommu/amd: Avoid stack buffer overflow from kernel cmdline"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38709","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38709","kernel: loop: Avoid updating block size under exclusive owner"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38708","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38708","kernel: drbd: add missing kref_get in handle_write_conflicts"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38706","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38706","kernel: ASoC: core: Check for rtd == NULL in snd_soc_remove_pcm_runtime()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38705","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38705","kernel: drm/amd/pm: fix null pointer access"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38704","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38704","kernel: rcu/nocb: Fix possible invalid rdp's->nocb_cb_kthread pointer access"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38702","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38702","kernel: fbdev: fix potential buffer overflow in do_register_framebuffer()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38701","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38701","kernel: ext4: do not BUG when INLINE_DATA_FL lacks system.data xattr"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38700","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38700","kernel: scsi: libiscsi: Initialize iscsi_conn->dd_data only if memory is allocated"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38699","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38699","kernel: scsi: bfa: Double-free fix"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38698","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38698","kernel: jfs: Regular file corruption check"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38697","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38697","kernel: jfs: upper bound check of tree index in dbAllocAG"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38696","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38696","kernel: MIPS: Don't crash in stack_top() for tasks without ABI or vDSO"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-39773","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-39773","kernel: net: bridge: fix soft lockup in br_multicast_query_expired()"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38695","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38695","kernel: scsi: lpfc: Check for hdwq null ptr when cleaning up lpfc_vport structure"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38693","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38693","kernel: media: dvb-frontends: w7090p: fix null-ptr-deref in w7090p_tuner_write_serpar and w7090p_tuner_read_serpar"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38692","linux-libc-dev","5.10.237-1",,"MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38692","kernel: exfat: add cluster chain loop check for dir"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38691","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38691","kernel: pNFS: Fix uninited ptr deref in block/scsi layout"
"drupal:10.3-apache-bullseye","drupal:10.3-apache-bullseye (debian 11.11)","CVE-2025-38687","linux-libc-dev","5.10.237-1","5.10.244-1","MEDIUM","https://avd.aquasec.com/nvd/cve-2025-38687","kernel: comedi: fix race between polling and detaching"
